"","participant","activity","body_time_mean_X","body_time_mean_Y","body_time_mean_Z","body_time_stdev_X","body_time_stdev_Y","body_time_stdev_Z","gravity_time_mean_X","gravity_time_mean_Y","gravity_time_mean_Z","gravity_time_stdev_X","gravity_time_stdev_Y","gravity_time_stdev_Z","body_timeJerk_mean_X","body_timeJerk_mean_Y","body_timeJerk_mean_Z","body_timeJerk_stdev_X","body_timeJerk_stdev_Y","body_timeJerk_stdev_Z","gyro_time_mean_X","gyro_time_mean_Y","gyro_time_mean_Z","gyro_time_stdev_X","gyro_time_stdev_Y","gyro_time_stdev_Z","gyro_timeJerk_mean_X","gyro_timeJerk_mean_Y","gyro_timeJerk_mean_Z","gyro_timeJerk_stdev_X","gyro_timeJerk_stdev_Y","gyro_timeJerk_stdev_Z","body_frequency_mean_X","body_frequency_mean_Y","body_frequency_mean_Z","body_frequency_stdev_X","body_frequency_stdev_Y","body_frequency_stdev_Z","body_frequencyJerk_mean_X","body_frequencyJerk_mean_Y","body_frequencyJerk_mean_Z","body_frequencyJerk_stdev_X","body_frequencyJerk_stdev_Y","body_frequencyJerk_stdev_Z","gyro_frequency_mean_X","gyro_frequency_mean_Y","gyro_frequency_mean_Z","gyro_frequency_stdev_X","gyro_frequency_stdev_Y","gyro_frequency_stdev_Z"
"135",23,"standing","2.7493859e-001","-4.1827804e-002","-1.1982093e-001","-9.6542941e-001","-9.2963377e-001","-8.3501821e-001","9.7939989e-001","-4.5115894e-003","7.7005753e-003","-9.9578986e-001","-9.5936902e-001","-9.7339353e-001","6.9994705e-002","-1.9259225e-002","-5.2837662e-002","-9.5767528e-001","-9.5017712e-001","-9.2274417e-001","-2.8513074e-002","-1.2598613e-001","8.0137631e-002","-8.8291002e-001","-8.3014457e-001","-9.1384556e-001","-8.0240548e-002","2.5238882e-002","-1.0156965e-001","-9.3436717e-001","-9.2628447e-001","-9.6162382e-001","-9.5960545e-001","-9.2904421e-001","-8.5480025e-001","-9.6794624e-001","-9.3334756e-001","-8.3619803e-001","-9.5739646e-001","-9.5187568e-001","-9.1197256e-001","-9.6185986e-001","-9.5160756e-001","-9.3231277e-001","-8.9504979e-001","-8.5574888e-001","-9.1555211e-001","-8.8151297e-001","-8.1711788e-001","-9.2096945e-001"
"136",23,"walking","1.3105294e-001","-3.6104586e-002","-1.7833592e-001","-2.6548180e-001","-2.2937422e-001","3.0446748e-002","9.5104748e-001","-1.6661774e-001","-1.3993602e-001","-9.4584079e-001","-9.6351128e-001","-8.6013190e-001","1.5949574e-002","2.4222834e-002","4.3488826e-001","-3.2313405e-001","-2.5643117e-001","-1.9030063e-001","-4.6301806e-001","1.8130361e-001","3.3642746e-001","-4.7016800e-001","8.9153382e-002","-2.5500649e-001","1.5257871e-001","6.5329780e-002","-2.5386221e-001","-3.3540519e-001","6.4542054e-002","-3.0975180e-001","-2.7833288e-001","-2.2968009e-001","1.0072911e-002","-2.6040915e-001","-2.7767256e-001","-4.1083840e-002","-3.7432834e-001","-3.3310018e-001","-1.7427423e-001","-3.2939327e-001","-2.2191586e-001","-2.0383833e-001","-2.2611363e-001","2.6171845e-002","-2.0477704e-001","-5.5128859e-001","1.1861612e-001","-3.4028345e-001"
"137",23,"walking_downstairs","2.7506965e-001","7.9772438e-003","-5.8260408e-002","2.1465797e-001","6.8843345e-002","3.2865849e-001","9.1513260e-001","-1.2634326e-001","-9.7899889e-002","-9.5332920e-001","-8.6665755e-001","-7.2840631e-001","1.9706425e-001","6.5434131e-002","-3.8815281e-002","5.3656843e-001","1.6661105e-002","2.8409403e-001","-4.5740389e-002","-2.0599244e-002","1.2944326e-001","-5.3771463e-001","8.9810937e-001","-3.4063751e-001","-1.6807803e-001","-5.2766865e-002","4.7729069e-003","-1.9363990e-001","7.1422769e-001","-2.4251416e-001","3.8463054e-001","9.0483770e-002","4.5740423e-001","1.4074760e-001","-1.0761271e-002","1.3265079e-001","4.4702935e-001","1.1030989e-002","4.5896918e-001","4.9479382e-001","-5.0277409e-002","1.0521813e-001","-2.7780643e-001","8.8152378e-001","-1.6162384e-001","-6.2816862e-001","8.9472650e-001","-4.7168579e-001"
"138",23,"walking_upstairs","1.7812721e-001","-7.4285418e-002","-2.9359985e-001","-3.8442017e-001","8.5204794e-002","1.3679139e-001","9.3311079e-001","-1.4626132e-001","-2.0262820e-001","-8.3923235e-001","-8.1259929e-001","-5.9116190e-001","4.5906484e-001","-3.3573882e-001","-7.9377970e-001","-3.8554687e-001","-4.3344817e-001","-3.5668559e-001","4.6681947e-001","-4.6401527e-001","-7.0200640e-002","-6.0084162e-001","-1.8080134e-001","-1.6711775e-001","-2.2176864e-001","-7.2739943e-002","4.6466781e-002","-4.4537339e-001","-4.4003129e-001","-5.4914730e-001","-2.8475340e-001","-7.7103273e-002","3.1833161e-002","-4.2834881e-001","9.5180612e-002","1.0476562e-001","-3.6934194e-001","-3.9775940e-001","-2.8231151e-001","-4.6190421e-001","-5.2487811e-001","-4.3015783e-001","-4.1195659e-001","-1.7516146e-001","-2.4162741e-001","-6.6397415e-001","-1.9010394e-001","-2.2016584e-001"
"139",24,"laying","2.4249497e-001","-2.9929447e-002","-9.1726621e-002","-9.5545484e-001","-9.3371318e-001","-9.4319709e-001","-3.8707712e-001","7.4142886e-001","6.8844715e-001","-9.0700277e-001","-9.3638956e-001","-9.5326905e-001","1.0033677e-001","4.9812812e-002","-2.4193286e-002","-9.7193780e-001","-9.5670482e-001","-9.6046237e-001","8.8992601e-002","-2.7544228e-001","3.9185177e-001","-9.3099346e-001","-9.3549415e-001","-8.8114574e-001","-1.2535758e-001","-3.9251157e-002","-1.4870831e-001","-9.5280151e-001","-9.5538936e-001","-9.7945454e-001","-9.5370933e-001","-9.3216477e-001","-9.4596916e-001","-9.5600747e-001","-9.3769950e-001","-9.4516437e-001","-9.6978941e-001","-9.5505629e-001","-9.5768907e-001","-9.7730026e-001","-9.6209627e-001","-9.6152804e-001","-9.2314177e-001","-9.3586699e-001","-8.7083866e-001","-9.3366180e-001","-9.3562512e-001","-8.9545608e-001"
"140",24,"sitting","2.0649771e-001","1.6080081e-002","-4.7525442e-002","-9.5927723e-001","-7.7824195e-001","-7.5867102e-001","9.3267331e-001","2.0994586e-001","1.2748569e-001","-9.1215878e-001","-7.6960793e-001","-6.7562509e-001","7.3537043e-002","-1.0689447e-001","-1.3341330e-001","-9.7164002e-001","-9.6940624e-001","-9.7034785e-001","8.9768717e-003","-2.3788971e-001","2.6146968e-001","-9.7492298e-001","-9.5651747e-001","-9.7091202e-001","-1.0002810e-001","-6.4655752e-002","-4.5889369e-002","-9.8532725e-001","-9.8082646e-001","-9.8389984e-001","-9.6385453e-001","-8.2179495e-001","-8.3674090e-001","-9.5732691e-001","-7.7083986e-001","-7.3896845e-001","-9.7117274e-001","-9.6840517e-001","-9.6451371e-001","-9.7478168e-001","-9.7296688e-001","-9.7513627e-001","-9.7643978e-001","-9.5787328e-001","-9.6958115e-001","-9.7471467e-001","-9.5589530e-001","-9.7387836e-001"
"141",24,"standing","2.7868574e-001","-1.2323834e-002","-3.8279356e-002","-9.7632496e-001","-9.5661734e-001","-8.8471436e-001","9.7193851e-001","-1.4006713e-001","-1.9652889e-002","-9.9548094e-001","-9.9660370e-001","-9.3062265e-001","7.4863754e-002","5.1597353e-002","2.8948064e-002","-9.4820056e-001","-9.5712174e-001","-9.0084868e-001","-2.7454115e-002","-4.3873642e-002","5.5232399e-002","-9.0494944e-001","-8.3185870e-001","-9.5251247e-001","-1.7024131e-001","-8.1747387e-002","-6.8955354e-002","-8.9418995e-001","-8.9878675e-001","-9.6133303e-001","-9.6549699e-001","-9.4535361e-001","-8.7841425e-001","-9.8230712e-001","-9.6561953e-001","-8.9742666e-001","-9.4855714e-001","-9.5668286e-001","-8.8451539e-001","-9.5248994e-001","-9.6079681e-001","-9.1661022e-001","-8.5525195e-001","-8.3628241e-001","-9.4856821e-001","-9.2189914e-001","-8.3027255e-001","-9.5809804e-001"
"142",24,"walking","2.8451404e-001","-5.5476156e-002","-1.1254679e-001","-5.5905373e-001","-3.0458666e-001","-3.5881310e-001","9.6629385e-001","-7.4300844e-002","-1.3491645e-001","-9.8013551e-001","-8.9423647e-001","-9.6444117e-001","-1.8061421e-002","3.9121103e-002","5.5143234e-002","-5.5983528e-001","-4.9020736e-001","-5.3309227e-001","-4.7080624e-002","-3.8943336e-002","5.5634881e-002","-6.5386930e-001","-5.5770888e-001","-4.8359245e-001","-1.7232990e-001","-2.5488169e-002","-7.0513401e-002","-6.1266278e-001","-6.2079542e-001","-6.4085753e-001","-5.9328678e-001","-4.0939500e-001","-4.8455451e-001","-5.4609346e-001","-2.9743126e-001","-3.4340443e-001","-6.1949196e-001","-5.6150178e-001","-5.8125769e-001","-5.3875784e-001","-4.4776454e-001","-4.9215005e-001","-6.0712430e-001","-5.7758464e-001","-5.4164772e-001","-6.6972381e-001","-5.4891648e-001","-5.1298615e-001"
"143",24,"walking_downstairs","3.8630663e-001","-4.5587684e-002","-9.4025960e-002","-1.8466773e-002","-2.5239475e-001","-1.6560867e-001","9.4956666e-001","-9.4922944e-002","-1.4666678e-001","-9.5493866e-001","-9.2345808e-001","-8.7906858e-001","1.5013083e-001","1.8953189e-001","-3.5025924e-001","-2.5938067e-001","-3.2645336e-001","-3.4263175e-001","-8.2289392e-003","-3.9640125e-002","5.8231604e-002","-5.9995712e-001","-5.7822403e-001","-4.7144600e-001","-2.2513518e-001","-8.2873431e-002","-4.6985487e-002","-3.6532413e-001","-6.0717213e-001","-3.9478074e-001","-1.8762400e-001","-2.1055557e-001","-1.7629296e-001","4.0748657e-002","-3.2311415e-001","-2.2688229e-001","-2.6385396e-001","-3.2702439e-001","-3.1361110e-001","-3.2217785e-001","-3.7484101e-001","-3.6857910e-001","-3.9758764e-001","-5.4487988e-001","-3.7482896e-001","-6.6855238e-001","-6.0319320e-001","-5.5561759e-001"
"144",24,"walking_upstairs","2.2988779e-001","-5.4894450e-002","-2.6446139e-001","-2.9933411e-001","-7.5804367e-002","-2.6461295e-001","9.5891939e-001","-1.7052906e-001","-1.7618727e-001","-8.9864802e-001","-8.6999736e-001","-7.4787748e-001","-1.3717346e-001","5.6501621e-002","-3.6057295e-002","-4.9599637e-001","-4.0567251e-001","-5.1945934e-001","-3.6661294e-002","-8.1337320e-002","2.3111278e-002","-6.8034723e-001","-5.6702839e-001","-2.9644662e-001","1.0777639e-002","1.0062665e-002","9.7674464e-002","-6.2218458e-001","-6.6522817e-001","-6.1742994e-001","-3.9018405e-001","-2.0302661e-001","-3.4501382e-001","-2.6647082e-001","-7.1941691e-002","-2.7833308e-001","-5.5941759e-001","-4.3745002e-001","-4.8964397e-001","-4.7634481e-001","-4.1021507e-001","-5.4652361e-001","-5.6717404e-001","-5.7646343e-001","-3.9320096e-001","-7.1664908e-001","-5.6429834e-001","-3.3171372e-001"
"145",25,"laying","-5.0382267e-001","-5.9420738e-001","2.6480435e-001","-7.0340175e-001","6.7248690e-001","-4.6498511e-001","-6.0124091e-001","7.3606392e-001","6.6097606e-001","-4.1467240e-001","-4.2478368e-001","-5.7688247e-001","1.7754652e-002","-4.8738423e-001","8.6881909e-002","-9.4341180e-001","-8.6791205e-001","-9.3521673e-001","-3.1823874e-001","3.6378769e-002","-1.2589838e-001","-6.7229736e-001","-9.0179660e-001","-5.4787452e-001","-1.3626482e-001","-5.4405409e-002","-1.0094628e-001","-9.0166267e-001","-9.6952613e-001","-9.2909480e-001","-8.5491368e-001","-9.4850116e-002","-7.8875753e-001","-6.6118211e-001","8.6033908e-001","-3.8083720e-001","-9.4398295e-001","-8.8697258e-001","-9.2474449e-001","-9.4788425e-001","-8.5604196e-001","-9.4472028e-001","-7.8273225e-001","-9.3451413e-001","-7.8860441e-001","-6.5544975e-001","-8.8657053e-001","-5.3429111e-001"
"146",25,"sitting","2.2681184e-001","1.0453685e-002","-1.6182700e-001","-9.2546889e-001","-5.7655225e-001","-9.1270800e-001","6.4603822e-001","4.7652178e-001","4.0955052e-001","-8.1449349e-001","-5.7966943e-001","-8.9222327e-001","1.3479228e-001","-1.9986157e-001","-1.9249496e-002","-9.8999937e-001","-9.6449190e-001","-9.8424044e-001","-8.3228460e-002","-1.6542245e-001","4.4356755e-001","-9.8271378e-001","-9.6961239e-001","-9.5749709e-001","-8.9664867e-002","-1.5622311e-002","-4.9484932e-002","-9.8725193e-001","-9.8813239e-001","-9.8585648e-001","-9.3310446e-001","-6.8240846e-001","-9.5416249e-001","-9.2238083e-001","-5.5490318e-001","-8.9954889e-001","-9.8962767e-001","-9.6880670e-001","-9.8015746e-001","-9.9136572e-001","-9.6189860e-001","-9.8729718e-001","-9.7884849e-001","-9.7020521e-001","-9.6808523e-001","-9.8386772e-001","-9.6935418e-001","-9.5806348e-001"
"147",25,"standing","3.0485751e-001","-2.0151674e-002","-1.0662702e-001","-9.6345557e-001","-9.4117342e-001","-9.6227283e-001","8.9268880e-001","-1.6582120e-001","3.1167370e-001","-9.7286142e-001","-9.8683846e-001","-9.9342843e-001","9.2092834e-002","-2.0026138e-002","-4.2609465e-002","-9.4363167e-001","-9.2669088e-001","-9.5162520e-001","1.3094227e-002","-1.5401245e-001","1.0100945e-001","-9.2322073e-001","-9.4605452e-001","-9.3972117e-001","-1.2746783e-001","-1.9021149e-003","-9.8542221e-002","-9.0186833e-001","-9.4444951e-001","-9.1448513e-001","-9.5153980e-001","-9.2334065e-001","-9.4941601e-001","-9.6938794e-001","-9.5597134e-001","-9.7497631e-001","-9.4379565e-001","-9.2150018e-001","-9.4251540e-001","-9.4857555e-001","-9.3937688e-001","-9.5994009e-001","-8.9302132e-001","-9.3270132e-001","-9.0898236e-001","-9.3297682e-001","-9.5660091e-001","-9.5974416e-001"
"148",25,"walking","3.0375057e-001","-2.0488385e-002","-1.9607660e-001","-5.4799502e-001","-1.4279738e-001","-2.9035026e-001","8.9500003e-001","-1.1163898e-001","3.3552310e-001","-9.2093826e-001","-9.3482125e-001","-7.6488656e-001","1.4535696e-002","-2.7985615e-001","9.0058213e-002","-5.3498294e-001","-3.6673447e-001","-6.0962157e-001","3.1442515e-001","-1.8666587e-001","1.7752518e-001","-3.4418964e-001","-5.5861151e-001","-4.2522299e-001","-2.0436726e-001","4.4299647e-002","-3.6242667e-002","-4.3309005e-001","-7.7483654e-001","-5.9843885e-001","-5.3791510e-001","-1.6879589e-001","-3.7623890e-001","-5.5191031e-001","-1.8300024e-001","-2.9924053e-001","-5.5367836e-001","-4.2372950e-001","-5.6362786e-001","-5.5636135e-001","-3.4600213e-001","-6.5455792e-001","-3.0349235e-001","-6.4443610e-001","-4.5042693e-001","-3.6185247e-001","-5.1603033e-001","-4.6961550e-001"
"149",25,"walking_downstairs","2.6091345e-001","2.7262560e-002","-9.9806206e-002","-2.0803302e-001","-2.0741678e-001","-4.1012791e-001","8.8509195e-001","-6.2209079e-002","3.1833264e-001","-9.3447787e-001","-8.2678709e-001","-8.6773843e-001","2.8151958e-002","-4.8250091e-002","-9.7684224e-003","-4.6420205e-001","-4.2403681e-001","-6.7574288e-001","-4.3172287e-002","-4.8793221e-002","1.5137371e-001","-4.1824435e-001","-5.5089703e-001","-4.0227611e-001","-4.5646279e-002","9.4399863e-002","-7.2308072e-002","-4.5207103e-001","-8.3315575e-001","-5.1768637e-001","-3.3634537e-001","-2.3755302e-001","-5.1010181e-001","-1.6272520e-001","-2.4138757e-001","-4.0314800e-001","-4.9704686e-001","-4.2864771e-001","-6.5493241e-001","-4.7698104e-001","-4.6009650e-001","-6.9417170e-001","-3.1209780e-001","-6.5775449e-001","-3.6199060e-001","-4.5269452e-001","-4.9902325e-001","-4.7066729e-001"
"150",25,"walking_upstairs","2.9764598e-001","-5.7701874e-002","-3.4831914e-001","-3.8940036e-001","-3.0051444e-001","-3.7075646e-001","9.1533998e-001","-1.3795621e-001","2.7956450e-001","-9.2517284e-001","-9.0544951e-001","-7.2686018e-001","-1.3734283e-001","8.4003236e-002","2.4179616e-001","-6.2081886e-001","-6.2940987e-001","-8.0015919e-001","4.9639012e-001","-1.7123312e-001","4.3429112e-001","-3.4999691e-001","-3.7499287e-001","-6.3485864e-001","-4.0006682e-001","1.4101881e-001","-3.0251855e-002","-6.8530567e-001","-8.3720660e-001","-7.6786320e-001","-4.4697180e-001","-4.3059927e-001","-5.3527111e-001","-3.6800103e-001","-2.8301496e-001","-3.3784714e-001","-6.3065246e-001","-6.5187493e-001","-7.6535879e-001","-6.4430867e-001","-6.2915469e-001","-8.3592642e-001","-3.0815154e-001","-6.0279234e-001","-6.3520060e-001","-3.6784885e-001","-2.7301448e-001","-6.6798375e-001"
"151",26,"laying","1.1888261e-003","-5.5203885e-002","-6.1812014e-002","-6.4462886e-001","-8.5457670e-001","-8.1413924e-001","-5.4703418e-001","7.7844265e-001","6.5553374e-001","-2.0828440e-001","-8.5148569e-001","-7.4925634e-001","3.4735619e-001","1.2269340e-001","-1.8416512e-001","-9.4351586e-001","-9.1187177e-001","-9.3321567e-001","6.0451098e-003","-9.2306849e-002","9.4395455e-001","-9.4174148e-001","-9.2859320e-001","-7.8593120e-001","-1.0073515e-001","-4.3397704e-002","-2.0090116e-001","-9.4321349e-001","-9.5414826e-001","-9.4945260e-001","-6.6648739e-001","-8.4772135e-001","-8.1872237e-001","-6.3614555e-001","-8.6664096e-001","-8.2561017e-001","-9.4098580e-001","-9.1650524e-001","-9.2676189e-001","-9.5186655e-001","-9.1251129e-001","-9.3802164e-001","-9.3036987e-001","-9.3594696e-001","-7.8221136e-001","-9.4532161e-001","-9.2476319e-001","-8.0655372e-001"
"152",26,"sitting","1.6240781e-001","3.6141238e-002","1.1943633e-002","-9.6990132e-001","-8.6268935e-001","-8.3013333e-001","9.0677456e-001","1.5520257e-001","2.7384381e-001","-8.6082066e-001","-7.8378735e-001","-6.4016923e-001","9.2381824e-002","-7.0686920e-002","-1.2524992e-001","-9.8859435e-001","-9.7300659e-001","-9.8610629e-001","-2.1486727e-002","-1.3761406e-001","2.1384223e-001","-9.8302403e-001","-9.3306273e-001","-9.1268894e-001","-9.8681282e-002","-1.6083520e-002","-1.2773615e-001","-9.9123529e-001","-9.8834228e-001","-9.8309000e-001","-9.7517985e-001","-8.8518730e-001","-8.6611040e-001","-9.6772095e-001","-8.5947451e-001","-8.2367191e-001","-9.8921788e-001","-9.7315986e-001","-9.8418473e-001","-9.8885189e-001","-9.7473419e-001","-9.8651223e-001","-9.8642068e-001","-9.5869377e-001","-9.0903279e-001","-9.8231286e-001","-9.2140868e-001","-9.2173733e-001"
"153",26,"standing","2.7209328e-001","-2.4768809e-002","-8.8609535e-002","-9.5089017e-001","-8.9111000e-001","-8.7511109e-001","9.5714483e-001","-9.1280885e-002","1.7259696e-001","-9.5031211e-001","-9.5436701e-001","-9.3931756e-001","9.8317805e-002","-5.3608550e-002","-1.4060625e-002","-9.2532487e-001","-9.3511925e-001","-9.1758829e-001","8.8116160e-002","-2.5841579e-001","3.3253317e-001","-8.1502817e-001","-8.9214278e-001","-8.8968698e-001","-1.8401598e-001","-6.7017008e-002","-1.2746833e-001","-7.9149336e-001","-9.2326357e-001","-9.1852474e-001","-9.3557019e-001","-8.8899414e-001","-8.8644876e-001","-9.5843374e-001","-8.9813581e-001","-8.7768649e-001","-9.2577796e-001","-9.3227518e-001","-8.9835618e-001","-9.3160900e-001","-9.4374224e-001","-9.3797566e-001","-7.3200180e-001","-8.8944130e-001","-8.6513896e-001","-8.4248775e-001","-8.9453227e-001","-9.0909039e-001"
"154",26,"walking","2.8547520e-001","2.9078952e-002","-1.0389575e-001","-5.4762547e-001","-1.7983303e-001","-3.2490444e-001","9.5886814e-001","-1.5268072e-001","1.1759553e-001","-9.8934327e-001","-9.4303548e-001","-9.2062190e-001","2.2706557e-001","-3.1562446e-001","-3.2213094e-001","-4.7885455e-001","-2.8618196e-001","-5.1095828e-001","-6.1509327e-003","-1.1511321e-001","-1.5398810e-002","-5.8287782e-001","-6.3881084e-001","-4.9605408e-001","-1.3256941e-001","7.0734754e-002","-1.9067810e-001","-4.9056188e-001","-6.5865130e-001","-5.7423900e-001","-4.7195850e-001","-1.5323290e-001","-2.9608003e-001","-5.8110653e-001","-2.4626361e-001","-3.9826862e-001","-5.1163165e-001","-3.4739635e-001","-4.4673247e-001","-4.9040651e-001","-2.6608214e-001","-5.7527259e-001","-4.6196036e-001","-6.2859165e-001","-4.3034512e-001","-6.2125642e-001","-6.4778545e-001","-5.6559139e-001"
"155",26,"walking_downstairs","3.0217697e-001","2.3015567e-002","-5.2126470e-002","1.1203415e-002","-2.6025535e-001","-4.0129315e-001","9.4192117e-001","-7.4978002e-002","1.4849657e-001","-9.5778526e-001","-8.4068478e-001","-8.6483007e-001","2.6612505e-002","-7.3042645e-002","8.1161584e-002","-3.2075936e-001","-2.9881082e-001","-4.8261774e-001","-9.3375624e-002","-4.8206783e-002","9.4670432e-002","-5.4953077e-001","-5.9226095e-001","-3.8483554e-001","3.9411062e-002","-1.5538331e-001","-5.8049850e-002","-3.1209473e-001","-6.8609504e-001","-4.9201254e-001","-2.4916175e-001","-2.6088288e-001","-3.9432034e-001","9.7078424e-002","-3.0638704e-001","-4.5415358e-001","-3.9567646e-001","-3.9583093e-001","-4.8505986e-001","-3.0413630e-001","-2.4159167e-001","-4.7909780e-001","-3.4429202e-001","-5.6681485e-001","-3.6000228e-001","-6.1764109e-001","-6.1166713e-001","-4.4935406e-001"
"156",26,"walking_upstairs","3.3008434e-001","-9.2868058e-002","-2.2560665e-001","-2.6694645e-001","2.5334219e-001","-1.1333889e-001","9.6633228e-001","-1.9750988e-001","3.7549081e-002","-9.3953961e-001","-6.9869214e-001","-7.6062421e-001","3.2474054e-002","3.8595633e-002","-3.1789306e-001","-3.5105932e-001","-1.9249898e-001","-6.7854108e-001","4.2293963e-002","-1.9163857e-001","2.1947503e-002","-5.9345264e-001","-5.3693931e-001","-9.2282213e-002","9.9629465e-002","-1.0922851e-001","3.1871041e-002","-3.2089436e-001","-7.2510978e-001","-4.7949831e-001","-2.5314322e-001","1.3658739e-001","-2.5167368e-001","-2.7240036e-001","2.3283720e-001","-1.0927750e-001","-3.7005173e-001","-1.7385109e-001","-6.3624032e-001","-3.8891851e-001","-2.7628705e-001","-7.2040202e-001","-3.4407001e-001","-5.7313305e-001","-1.4621232e-001","-6.8248681e-001","-5.1910671e-001","-1.5820828e-001"
"157",27,"laying","2.0780154e-001","-3.2264368e-002","-7.0891709e-002","-9.4443424e-001","-9.4835477e-001","-9.6175188e-001","-5.2369624e-001","5.7366296e-001","8.3372690e-001","-9.1811335e-001","-9.5885692e-001","-9.2574844e-001","5.0778324e-002","5.1849140e-002","-2.1391120e-003","-9.6228307e-001","-9.5858500e-001","-9.8326261e-001","-4.5250885e-002","-2.9158454e-001","4.5928942e-001","-9.7434775e-001","-9.3816648e-001","-8.3635280e-001","-9.0597376e-002","-2.5497807e-002","-1.3819980e-001","-9.8287065e-001","-9.7885192e-001","-9.8434267e-001","-9.5142488e-001","-9.4189092e-001","-9.6971414e-001","-9.4160876e-001","-9.5438291e-001","-9.5928451e-001","-9.5841688e-001","-9.5515427e-001","-9.7884583e-001","-9.7094779e-001","-9.6653733e-001","-9.8673266e-001","-9.7322350e-001","-9.5476095e-001","-8.5720607e-001","-9.7478830e-001","-9.3002317e-001","-8.4476241e-001"
"158",27,"sitting","1.0481167e-001","5.1003007e-002","-5.6464082e-003","-8.1543748e-001","-6.3047232e-001","-5.6264536e-001","6.9490658e-001","3.6060238e-001","4.4586488e-001","-6.0559754e-001","-6.4643890e-001","-4.4513385e-001","1.9504114e-001","-1.9781948e-001","-2.6954250e-001","-9.8799634e-001","-9.7785273e-001","-9.8628790e-001","-2.7383420e-002","-4.0393177e-001","3.9001019e-001","-9.9378031e-001","-9.7112087e-001","-9.6484585e-001","-9.9870420e-002","-1.8597207e-002","-6.4889261e-002","-9.9372401e-001","-9.9383212e-001","-9.8880240e-001","-8.4854295e-001","-7.0773765e-001","-6.9771466e-001","-8.0357880e-001","-6.1714590e-001","-5.3098878e-001","-9.8776107e-001","-9.7645965e-001","-9.8504360e-001","-9.8936647e-001","-9.8141965e-001","-9.8592275e-001","-9.9166505e-001","-9.7380989e-001","-9.7210295e-001","-9.9441493e-001","-9.6963406e-001","-9.6564570e-001"
"159",27,"standing","2.7879069e-001","-3.2476769e-002","-1.4582915e-001","-9.9305019e-001","-9.3882232e-001","-9.2883967e-001","9.6598834e-001","-1.8360973e-001","2.3674993e-002","-9.8879575e-001","-9.3568717e-001","-9.0972455e-001","7.5475565e-002","4.7951415e-002","1.9305650e-002","-9.8822517e-001","-9.8177778e-001","-9.8265274e-001","-3.0609205e-002","-9.3036431e-002","4.9372267e-002","-9.6969250e-001","-9.7887875e-001","-9.7917304e-001","-1.2615772e-001","-3.3326546e-002","-5.5045126e-002","-9.8849605e-001","-9.9179815e-001","-9.9119389e-001","-9.9113107e-001","-9.5148618e-001","-9.6362385e-001","-9.9395840e-001","-9.3557878e-001","-9.1734413e-001","-9.8673305e-001","-9.8037018e-001","-9.7979765e-001","-9.9136167e-001","-9.8510480e-001","-9.8409451e-001","-9.5900867e-001","-9.8349155e-001","-9.8296992e-001","-9.7306805e-001","-9.7640616e-001","-9.7966886e-001"
"160",27,"walking","2.6216154e-001","-1.9382889e-003","-1.0895574e-001","-3.8146897e-001","-3.2210883e-001","-2.5432672e-001","9.7218450e-001","-1.8204011e-001","-8.7197260e-003","-9.7657410e-001","-9.3895900e-001","-8.8718383e-001","4.7129040e-001","3.0115094e-001","1.7788855e-002","-4.0120993e-001","-3.3119809e-001","-3.8792058e-001","-4.7705279e-001","1.6460155e-001","5.8491041e-002","-6.0869481e-001","-6.7402805e-001","-3.9019276e-001","7.5114624e-003","-9.8141536e-002","-1.5061283e-002","-6.1733208e-001","-7.5874996e-001","-5.3718493e-001","-3.0749967e-001","-2.5827666e-001","-2.5485370e-001","-4.1304462e-001","-4.0193876e-001","-3.1459138e-001","-3.8407251e-001","-3.6059191e-001","-3.3438314e-001","-4.7732050e-001","-3.4372139e-001","-4.3891371e-001","-5.3559066e-001","-6.6812217e-001","-3.9009173e-001","-6.3231664e-001","-6.7998602e-001","-4.4587005e-001"
"161",27,"walking_downstairs","4.1366714e-001","3.2161517e-003","-9.5722672e-002","2.3397801e-001","-1.8207897e-001","-4.3048815e-001","9.3074592e-001","-1.6763128e-001","-3.1759087e-003","-9.3934162e-001","-8.5978365e-001","-9.4355576e-001","-5.3309059e-001","4.4321917e-001","1.6826977e-001","1.6672824e-002","-2.3711259e-001","-5.9205714e-001","-3.6960085e-001","3.0332833e-002","5.3802318e-002","-5.8187571e-001","-6.4093546e-001","-1.5827797e-001","-8.7097780e-002","-1.3103455e-001","-9.9063705e-002","-5.9240459e-001","-6.6496439e-001","-2.9062793e-001","1.7374312e-001","-6.9561429e-002","-4.2352609e-001","2.5692113e-001","-3.0173901e-001","-4.8090624e-001","5.4435158e-002","-1.6907412e-001","-5.2157289e-001","-1.2343235e-001","-3.9168966e-001","-6.6609259e-001","-5.1886216e-001","-6.0645577e-001","-1.2910509e-001","-6.0285802e-001","-6.6651661e-001","-2.4496104e-001"
